idx,farm_id,village_id,village_name,area_ha,erode_m,cx,cy,core_px,cov_frac_T1,g0_lin_T1,g0_db_T1,cov_T1,enl_T1,npx_T1,cov_frac_T2,g0_lin_T2,g0_db_T2,cov_T2,enl_T2,npx_T2,cov_frac_T3,g0_lin_T3,g0_db_T3,cov_T3,enl_T3,npx_T3,cov_frac_T4,g0_lin_T4,g0_db_T4,cov_T4,enl_T4,npx_T4,n_valid_dates,data_quality,core_px_low,impute_donor_dist_m,g0_db_filled_T1,g0_db_filled_T2,g0_db_filled_T3,g0_db_filled_T4,slope_early,slope_late,slope_emerge,curvature,dynamic_range,peak_idx,mean_db,auc,flood_depth
725,725,22,Sokhda,1.1111074364819564,4.0,311163.4146545093,2482497.649364615,9241,1.0,0.0066453849120779096,-21.77479858912353,1.068624858860578,0.8756881132210821,9241,1.0,0.02019801655051105,-16.946912762693014,0.9089021618874187,1.2105026015769338,9241,1.0,0.006660215936371464,-21.76511689980706,1.0672291409068473,0.8779800536819045,9241,1.0,0.010844231406358141,-19.64801223530492,1.0077893891682377,0.9846013731791097,9241,4,measured,False,,-21.77479858912353,-16.946912762693014,-21.76511689980706,-19.64801223530492,0.00014031433791984477,0.03528507774170239,0.3713758328023475,2.107422975185674,4.827885826430517,1,-20.03371012173213,-19.9846653363579,-0.009681689316469289
726,726,22,Sokhda,0.3541569000230171,3.632436505797247,311180.8922027401,2482549.410813775,2708,1.0,0.009409721299967791,-20.26423239450378,1.0102463267898096,0.9798180595672231,2708,1.0,0.01363525565985896,-18.65336714662207,1.0944308774466909,0.8348785923727098,2708,1.0,0.008856983371719725,-20.527141706747077,1.091911190719464,0.8387361582441383,2708,1.0,0.008792485238220193,-20.55888352151184,1.247867007633631,0.6421897875479041,2708,4,measured,False,,-20.26423239450378,-18.65336714662207,-20.527141706747077,-20.55888352151184,-0.0038102798875840347,-0.0005290302460794057,0.12391271137551604,0.23116749747853405,1.9055163748897712,1,-20.000906192346193,-20.02015040123583,0.2629093122432984
727,727,22,Sokhda,1.231337823040504,4.0,311055.1972069587,2482500.6859078333,10508,1.0,0.006423368847115491,-21.92237138912629,1.0558083341826783,0.8970772195449197,10508,1.0,0.01791791212521127,-17.467125976497314,0.935478455046786,1.142700508188311,10508,1.0,0.006069712183413872,-22.168319020250216,1.0603915315427597,0.8893393292451119,10508,1.0,0.027227234736535523,-15.649964644127595,0.9228376924231386,1.1742196691434117,10508,4,measured,False,,-21.92237138912629,-17.467125976497314,-22.168319020250216,-15.649964644127595,-0.0035644584220858797,0.10863923960204369,0.3427111855868443,6.764302007246547,6.5183543761226215,3,-19.301945257500353,-19.382734129587742,0.2459476311239257
728,728,22,Sokhda,0.9029777545860037,4.0,310926.1506575733,2482564.1007672027,7569,1.0,0.00684356507925865,-21.647175984412605,1.0280218010710898,0.946227031081103,7569,1.0,0.014251686368997984,-18.461337435559543,0.9493566051775771,1.1095356151725884,7569,1.0,0.006233848344729061,-22.05243767322006,1.0582362785571202,0.8929655574431646,7569,1.0,0.0069746513959457745,-21.564774942336594,1.042159592412103,0.920728400416932,7569,4,measured,False,,-21.647175984412605,-18.461337435559543,-22.05243767322006,-21.564774942336594,-0.005873357808803669,0.008127712181391071,0.24506450375792793,0.8929244196909174,3.591100237660516,1,-20.931431508882202,-20.95819704451432,0.40526168880745317
729,729,22,Sokhda,1.0388574481235817,4.0,310955.48245253554,2482473.795762742,8819,1.0,0.011466459911605758,-19.405706429671664,1.1343145225409972,0.7772003997172376,8819,1.0,0.016542419393513478,-17.81400972872222,1.0952489894121378,0.8336318090835036,8819,1.0,0.010665661360638573,-19.72012209471889,1.1359841781596318,0.7749174394455406,8819,1.0,0.007008615240812049,-21.54367781274667,1.0927207212524603,0.8374938810409509,8819,4,measured,False,,-19.405706429671664,-17.81400972872222,-19.72012209471889,-21.54367781274667,-0.004556748768800359,-0.030392595300463003,0.12243820776534192,-1.5091400529805554,3.72966808402445,1,-19.62087901646486,-19.61858793263471,0.31441566504722473
730,730,22,Sokhda,1.4641090342430398,4.0,311003.2238565725,2482355.5441989275,12605,1.0,0.01810642910401948,-17.421671915044854,0.9638878711364227,1.0763337764197336,12605,1.0,0.022474229797918327,-16.483151828092208,0.9451277957019536,1.1194866747967458,12605,1.0,0.01783599966951787,-17.487025443694456,1.054778021328086,0.8988306152134152,12605,1.0,0.00775419848329252,-21.104630866025445,1.0311897777183974,0.9404220461694562,12605,4,measured,False,,-17.421671915044854,-16.483151828092208,-17.487025443694456,-21.104630866025445,-0.0009471525891246712,-0.060293423705516484,0.07219385284251126,-3.5522518936813867,4.621479037933238,1,-18.124120013214238,-18.056558195597013,0.06535352864960231
731,731,22,Sokhda,0.20581498776576482,2.4895336013261273,311096.1481027336,2482110.7660976574,1571,1.0,0.011184968852607469,-19.513652209691877,0.9931010902430639,1.0139419292155234,1571,1.0,0.00943731226159614,-20.25151674786736,0.9921703558955633,1.015845137090869,1571,1.0,0.008419544606932231,-20.747113978168485,0.9859349563015349,1.0287348924865192,1571,1.0,0.010642545392995105,-19.729544887773002,0.9604387015923104,1.0840784119599256,1571,4,measured,False,,-19.513652209691877,-20.25151674786736,-20.747113978168485,-19.729544887773002,-0.01787625751415375,0.016959484839924717,-0.0567588106288833,2.2510308588720918,1.2334617684766087,0,-20.060456955875182,-20.31577538396421,0.4955972303011258
732,732,22,Sokhda,0.27185819295458497,2.857577003509722,311079.2302465379,2482135.975187463,2068,1.0,0.016549932240913376,-17.81203779982381,1.0025896921820536,0.9948406659057348,2068,1.0,0.017187482059759094,-17.647877421406697,1.0100156983059667,0.980265576875148,2068,1.0,0.013633408001940699,-18.653955681248867,1.070300184787748,0.8729488540218047,2068,1.0,0.01540311329936459,-18.123914900672844,0.9465473059333308,1.1161314675132779,2068,4,measured,False,,-17.81203779982381,-17.647877421406697,-18.653955681248867,-18.123914900672844,-0.012201708426450113,0.008834013009600383,0.012627721416700903,1.3719586620010809,1.0060782598421696,1,-18.05944645078805,-18.2192007230233,0.8419178814250579
733,733,22,Sokhda,2.044182789404402,4.0,311429.82724879717,2482651.16950249,17833,1.0,0.01984095529439226,-17.02437421441151,0.9436528659064303,1.1229889258834216,17833,1.0,0.02340903717105676,-16.306164487508923,0.946226260230596,1.1168889818949155,17833,1.0,0.02063239389117245,-16.85450379714159,1.0114488845839826,0.9774895437079959,17833,1.0,0.008779654486022316,-20.565225749556873,1.0391453424587398,0.9260776631047505,17833,4,measured,False,,-17.02437421441151,-16.306164487508923,-16.85450379714159,-20.565225749556873,0.0024618901053611517,-0.06184536587358806,0.05524690206942969,-3.8805923696852034,4.25906126204795,1,-17.687567062154724,-17.579372867702723,-0.16987041726991947
734,734,22,Sokhda,0.1343507531624753,2.241680414206744,311234.07797643973,2482558.2681771903,1028,1.0,0.010877179646935482,-19.634836986228752,0.9402665394048205,1.1310922770465819,1028,1.0,0.015237992011725687,-18.170722584349043,0.8977944918158964,1.240640992772017,1028,1.0,0.015107769854329692,-18.207996396610305,1.0057833967500556,0.9885327813242013,1028,1.0,0.00574535884595175,-22.406828407877608,1.0088866550446878,0.9824608314681724,1028,4,measured,False,,-19.634836986228752,-18.170722584349043,-18.207996396610305,-22.406828407877608,0.020678849124905026,-0.06998053352112171,0.11262418475997758,-5.62567260088575,4.236105823528565,1,-19.605096093766427,-19.24639544814151,-1.4268405896184468
735,735,22,Sokhda,0.15095782865765506,2.3793892422882355,311225.83447721216,2482588.056194142,1153,1.0,0.01244697539232654,-19.04936169050815,1.008984378552009,0.9822705314578328,1153,1.0,0.013821896144518233,-18.594323745729607,1.0361806630565182,0.9313845582486069,1153,1.0,0.014254387858011726,-18.460514283437117,1.0436924894656718,0.9180257932781439,1153,1.0,0.00942216179933777,-20.25849442237858,1.1188759577025487,0.7987964318647125,1153,4,measured,False,,-19.04936169050815,-18.594323745729607,-18.460514283437117,-20.25849442237858,0.008534020392333802,-0.029966335649024362,0.03500291882911865,-2.386827546012494,1.7979801389414618,2,-19.090673535513364,-18.944106056796006,-0.5888474070710323
736,736,22,Sokhda,0.12269285596786067,2.192100636651154,311241.7247272782,2482528.405917842,938,1.0,0.010435599118495596,-19.814826125891834,0.8823871221206175,1.2843449355727223,938,1.0,0.016447891452956574,-17.838897687802426,0.9548691369760637,1.0967617280560173,938,1.0,0.011539403886189651,-19.378166258098606,1.001161128598401,0.9976817812093144,938,1.0,0.014242362150606355,-18.46417975313144,0.916119596970474,1.1915044077818115,938,4,measured,False,,-19.814826125891834,-17.838897687802426,-19.378166258098606,-18.46417975313144,0.006328403881061277,0.015233108416119438,0.15199449523764677,0.4773266371739382,1.975928438089408,1,-18.874017456231073,-18.7759486481484,-0.4366598677932281
737,737,22,Sokhda,0.16673547354917972,2.528090895092258,311264.3042917368,2482634.0512958025,1278,1.0,0.010174636067145878,-19.924811159461804,1.0472825841339841,0.9117425789105507,1278,1.0,0.012177700931317136,-19.144346958648065,1.0517761106651375,0.9039687044071485,1278,1.0,0.010357965137781503,-19.847255550380126,1.0104091969123667,0.9795022068886149,1278,1.0,0.009649358052378666,-20.155015782192287,1.0587271191870118,0.8921377668503305,1278,4,measured,False,,-19.924811159461804,-19.144346958648065,-19.847255550380126,-20.155015782192287,0.0011239943345170695,-0.005129337196869343,0.060035707754903016,-0.3853158408938384,1.010668823544222,1,-19.76785736267057,-19.734748356571128,-0.0775556090816778
738,738,22,Sokhda,0.43792550155948845,3.9452884799195997,311170.1630329439,2482771.259632558,3357,1.0,0.00716536268282463,-21.447618224106634,1.0824957142745082,0.8533901557928596,3357,1.0,0.009675473692829926,-20.143277635549232,0.9978257241423295,1.0043627753692377,3357,1.0,0.007669029507914514,-21.15259591204186,1.0464997378000302,0.9131071684574882,3357,1.0,0.01044726442477388,-19.80997412974406,1.0041138705639847,0.991822753598697,3357,4,measured,False,,-21.447618224106634,-20.143277635549232,-21.15259591204186,-19.80997412974406,0.004275685682098167,0.02237702970496335,0.10033389142749244,1.0475994702330276,1.6376440943625745,3,-20.638366475360446,-20.585289795921636,-0.2950223120647735
739,739,22,Sokhda,1.087340244639991,4.0,311219.68540769996,2482695.510638432,9293,1.0,0.006812964747659252,-21.666638582258262,1.1133681589599855,0.8067192241891001,9293,1.0,0.01103266871349193,-19.573194225231152,0.9740373794717688,1.0540197600192978,9293,1.0,0.010242341248984887,-19.89600758663486,0.9935102246326609,1.0131070045507795,9293,1.0,0.014655030912375371,-18.340132611518584,0.9684923003604675,1.0661238409196618,9293,4,measured,False,,-21.666638582258262,-19.573194225231152,-19.89600758663486,-18.340132611518584,0.025661318777150766,0.02593124958527125,0.1610341813097777,-0.21475602050712794,3.326505970739678,3,-19.868993251410714,-19.537060231980874,-1.770630995623403
740,740,22,Sokhda,0.23189237952384573,2.738127386456366,308581.0649080295,2481240.7472092463,1768,1.0,0.009267541925506044,-20.33035440585721,1.1497791059788889,0.7564342338219548,1768,0.6442307692307693,0.016679883810391847,-17.77806978918989,1.230434837687661,0.6605151177313714,1139,1.0,0.006247370002037359,-22.04302772093905,1.1628568423250307,0.7395158637753465,1768,1.0,0.008522567910624348,-20.69429529484004,1.1384376920587267,0.771580898585162,1768,4,measured,False,,-20.33035440585721,-17.77806978918989,-22.04302772093905,-20.69429529484004,-0.024821352392490437,0.02247887376831687,0.1963295858974863,3.0614057411808524,4.264957931749162,1,-20.211436802706547,-20.50244324050224,1.7126733150818403
741,741,22,Sokhda,0.2714221163239097,3.03958079012434,308614.46127093374,2481240.9469960476,2076,1.0,0.0075255117340309804,-21.234639627494776,1.04753039359211,0.9113112564187112,2076,0.9922928709055877,0.45036001978018675,-3.464401704647174,18.730133138067714,0.002850481791272109,2060,1.0,0.006372356504477233,-21.95699935382489,1.0012864077901182,0.9974321404532203,2076,1.0,0.010441026161845215,-19.812568160343062,0.9868077537717469,1.0269159360838835,2076,4,measured,False,,-21.234639627494776,-3.464401704647174,-21.95699935382489,-19.812568160343062,-0.010468981541016161,0.035740519891363814,1.3669413786805849,2.866790919811944,18.492597649177718,1,-16.617152211577476,-16.476201734272706,0.7223597263301151
742,742,22,Sokhda,0.4649353581806645,4.0,308591.1581687583,2481318.9737242716,3600,1.0,0.0077817571773175585,-21.089223250866823,1.0365809143430778,0.9306957166776096,3600,0.2388888888888889,12.337172310080293,10.91215630454682,1.046941083700131,0.9129305205115013,860,0.37305555555555553,0.7974149265208221,-0.9831563919663057,1.0631803392657904,0.8846798437058443,1343,0.5875,0.05242536827832956,-12.804585100150351,1.068270303593839,0.8876929462475516,2115,2,imputed,False,93.96975568876928,-20.534839412888825,-10.621235746918531,-21.376809175052593,-20.200591238529746,-0.01220246032121402,0.01960363227538077,0.7625848973823304,2.0181876986866136,10.755573428134062,1,-18.183368893347424,-18.18435471908069,0.8419697621637674
743,743,22,Sokhda,0.2658589181962161,2.9994999872314945,308649.8267853758,2481243.1215498555,2025,1.0,0.009483528013334302,-20.230300686020342,0.9408735191472712,1.1296333590726024,2025,1.0,0.007594941299882779,-21.19475578382566,1.0623491801563503,0.8860646813103424,2025,1.0,0.007517082717822632,-21.239506707601215,1.0482127784198703,0.9101251183158411,2025,1.0,0.008732499477585035,-20.58861431671643,0.9872850044190973,1.0259233598013948,2025,4,measured,False,,-20.230300686020342,-21.19475578382566,-21.239506707601215,-20.58861431671643,-0.014626174225809752,0.010848206514746413,-0.07418885367733206,1.6600984124656577,1.009206021580873,0,-20.813294373540913,-21.02531664762388,0.04475092377555612
744,744,22,Sokhda,0.7113912405867828,4.0,308713.78067200084,2481247.310760668,5826,1.0,0.009159933197390847,-20.381076935931016,0.9977627026282891,1.004489656162786,5826,1.0,0.007954752494549466,-20.993733285156555,0.9990070076271627,1.0019889467685958,5826,1.0,0.005758437863735789,-22.396953150442037,1.0632541719497495,0.8845569703144204,5826,1.0,0.007818734701757042,-21.068635227081806,4.779639364520399,0.043773345642778703,5826,4,measured,False,,-20.381076935931016,-20.993733285156555,-22.396953150442037,-21.068635227081806,-0.029215597311753928,0.022138632056003853,-0.04712741147888758,3.344194137871252,2.015876214511021,0,-21.210099649652854,-21.611187115965464,1.4032198652854824
745,745,22,Sokhda,0.17478022574709612,2.1148302699398425,308629.6486845449,2481319.7115524206,1328,1.0,0.008533747939840812,-20.688601889846634,1.0920745975035209,0.8384851773590559,1328,0.7296686746987951,5.695995820008006,7.555696619230199,1.0315329872439116,0.9397963597126601,969,0.7974397590361446,0.010150626290686611,-19.935071610810052,1.4035341555655294,0.507637887718276,1059,0.9841867469879518,0.017616064963567834,-17.540910968017617,1.9396012875144288,0.2658122995408771,1307,4,measured,False,,-20.688601889846634,7.555696619230199,-19.935071610810052,-17.540910968017617,0.010920728681689593,0.03990267737987393,2.172638346852064,1.6406303637558537,28.244298509076835,1,-12.652221962361025,-12.06407644486878,-0.7535302790365819
746,746,22,Sokhda,0.3915603846157901,3.9892870482578715,308664.0056497787,2481361.797096675,2996,1.0,0.007369342640259408,-21.325712503282777,1.0207169276134167,0.9598190506280297,2996,0.6632176234979973,6.923271872899772,8.403113864405265,0.7517105286159408,1.7696962629021544,1987,0.7349799732977303,0.015036644577284807,-18.22849065615991,1.6978439226568138,0.3469001368034482,2202,0.9165554072096128,0.05693223114500561,-12.446417960764338,5.295579374829428,0.03565931825684003,2746,4,measured,False,,-21.325712503282777,8.403113864405265,-18.22849065615991,-12.446417960764338,0.04488727314670822,0.09636787825659286,2.2868327975144647,2.6848508482727045,29.728826367688043,1,-10.89937681395044,-9.917478293252413,-3.097221847122867
747,747,22,Sokhda,0.19203278528125955,2.685202561087872,308668.07973066217,2481309.7252614493,1464,1.0,0.00843336771647637,-20.73998962906036,1.0331670352295117,0.9368259630717813,1464,1.0,0.6881246316273354,-1.6233289617428504,4.64766057095657,0.04629469145047145,1464,1.0,0.007056491711484311,-21.51411164250397,1.0631065065818313,0.8848027170972681,1464,1.0,0.0075277167248202345,-21.23336732190015,0.9913506423604217,1.0175257660008035,1464,4,measured,False,,-20.73998962906036,-1.6233289617428504,-21.51411164250397,-21.23336732190015,-0.01121915961512477,0.004679072010063656,1.470512359024424,1.0548663340474285,19.89078268076112,1,-16.27769938880183,-16.090188191405083,0.7741220134436091
748,748,22,Sokhda,0.18676786037543788,2.6083631903380966,308748.5707599474,2481183.6206375486,1429,1.0,0.00880773078244921,-20.55135968500838,1.0281944402275724,0.9459093049469165,1429,1.0,0.008066921856291986,-20.93292150016942,1.0769183339358896,0.8622524930114364,1429,1.0,0.006488311372747475,-21.878683165926432,1.0630249302799482,0.8849385214438992,1429,1.0,0.008259946951208713,-20.830227418892196,1.1490886581193107,0.7573435375619697,1429,4,measured,False,,-20.55135968500838,-20.93292150016942,-21.878683165926432,-20.830227418892196,-0.01923657218721817,0.0174742624505706,-0.029350908858541712,2.3757792279522896,1.3273234809180536,0,-21.048297942499108,-21.315039348053475,0.9457616657570114
749,749,22,Sokhda,0.19359947580364534,2.6311060925831775,308716.0127175767,2481178.9486949374,1480,1.0,0.007897662906924705,-21.025014070374034,1.0547434850818742,0.8988894783286427,1480,1.0,0.010110902006457813,-19.95210098716309,1.0792780085448959,0.858486250967503,1480,1.0,0.006404989734350287,-21.93481561987772,1.2813702706456767,0.6090468660155308,1480,1.0,0.011475597632668083,-19.402246877679232,1.0042365699403581,0.9915804031357379,1480,4,measured,False,,-21.025014070374034,-19.95210098716309,-21.93481561987772,-19.402246877679232,-0.013185529702951983,0.04220947903664148,0.0825317756316112,3.4423702917021757,2.532568742198489,3,-20.57854438877352,-20.76974254106855,0.9098015495036869
