farm_id,vv_20250519,npix_20250519,vh_20250519,vv_20250531,npix_20250531,vh_20250531,vv_20250612,npix_20250612,vh_20250612,vv_20250624,npix_20250624,vh_20250624,vv_20250706,npix_20250706,vh_20250706,vv_20250718,npix_20250718,vh_20250718,vv_20250730,npix_20250730,vh_20250730,vv_20250823,npix_20250823,vh_20250823,vv_20250904,npix_20250904,vh_20250904,vv_20250916,npix_20250916,vh_20250916,vv_20250928,npix_20250928,vh_20250928,vv_20251010,npix_20251010,vh_20251010,vv_20251022,npix_20251022,vh_20251022,vv_20251103,npix_20251103,vh_20251103,vv_20251115,npix_20251115,vh_20251115,vv_20251127,npix_20251127,vh_20251127
889,-11.080868994230118,12,-20.016021445076152,-8.283694205279632,12,-17.931976409100724,-10.267669613463628,12,-18.932793271357674,-6.924546468677198,12,-13.713192404723529,-8.31155352752255,12,-13.052653356796231,-7.740315898040031,12,-14.591632270775808,-6.612362173401397,12,-14.458795173050174,-5.936728787395857,12,-15.053649767453853,-7.2551709910706315,12,-14.22411508030473,-10.07455591916619,12,-14.899635787882975,-7.796233195651996,12,-15.237004574861137,-8.239905202602793,12,-15.047913124288009,-9.123764898486028,12,-14.5867353383555,-6.169166139414348,12,-15.29016541043827,-9.684671682689796,12,-16.28151018341558,-7.068301214312159,12,-16.24271704091942
890,-10.075093080051506,29,-16.90233504947741,-10.46331315378568,29,-16.14620696221515,-10.478965121781016,29,-16.69685516495686,-9.225201487689601,29,-12.070769461058626,-7.310823380411059,29,-12.305632782418442,-8.649107607868613,29,-12.351878109709082,-5.72226551617147,29,-12.410023783748299,-6.053327145356383,29,-12.989098115999651,-5.375743265735436,29,-13.761600888406072,-8.030387278461419,29,-15.709514787255197,-9.295859467298978,29,-13.039768510707317,-7.258338846209945,29,-12.520531780533933,-7.480953315256106,29,-14.390203986054297,-6.302439327916066,29,-11.695700551467745,-9.006857076175406,29,-13.546040266177782,-7.3658557198889705,29,-12.867536953172323
891,-10.63729229854911,30,-17.17040939875369,-8.738560436200176,30,-16.404640004607383,-10.19208367927561,30,-16.119082583878747,-7.437840341396989,30,-12.579585390353865,-6.35615971862407,30,-12.765693197472054,-6.572182453316142,30,-12.267457368169655,-5.440158630988306,30,-13.171157469637961,-6.400444458618795,30,-15.440406497030397,-6.962566436459513,30,-13.652152177707924,-9.249576430200076,30,-14.518438506207033,-10.539447176100321,30,-12.964767276288349,-8.959874246494353,30,-14.248125874993187,-7.401226536694356,30,-14.192517668489709,-6.8728256712003315,30,-15.287406242444181,-7.565436426738329,30,-16.23434321939892,-5.679521799919423,30,-13.118429198995026
892,-10.22588847174683,13,-14.816407552898102,-8.595789596696,13,-13.316716761033723,-9.188290387111898,13,-18.208310006779087,-9.71707101690824,13,-14.884516838712912,-8.612059452592899,13,-14.050175056680068,-11.342186822301695,13,-15.727577038118207,-7.95953486256033,13,-14.134495570915444,-8.669140642903606,13,-14.778485151690763,-7.978832811595504,13,-15.211720790606105,-10.376725254325812,13,-17.75368556037112,-10.165589456098727,13,-16.06598567258619,-6.864867892956409,13,-17.95774210044541,-8.658519407245263,13,-13.67930117205763,-6.223899205371742,13,-12.49327641046303,-11.282468183236245,13,-14.419109425070086,-8.45645940417212,13,-13.216051269388258
893,-8.179534587689094,12,-13.512466952978082,-8.215270251943558,12,-15.121383518719965,-9.902499709670597,12,-14.812693317910865,-8.305463909186404,12,-13.405861829169737,-8.41651922913217,12,-13.417980664482121,-8.441508065690488,12,-13.391251378381899,-7.331678022114798,12,-12.517995897776453,-5.380197698985636,12,-14.449537342432828,-8.268409352625664,12,-16.764616651443454,-6.663156693473825,12,-15.35036235204273,-7.965180588199293,12,-16.78585331877305,-6.864653263068438,12,-14.978487161992156,-9.562198208624297,12,-13.786737118266812,-7.796141963429277,12,-11.426391167871328,-8.075147223604285,12,-16.201634115401895,-11.033598280833994,12,-15.843171012128579
894,-7.749556050320566,7,-15.021366131987605,-6.270487656867162,7,-13.18150558910598,-5.114422531147651,7,-17.626921655202537,-6.182843913607634,7,-15.324306552901792,-7.420448744745998,7,-14.612524459440701,-8.13494041062892,7,-14.49233913936359,-3.497650787569449,7,-12.651924102471966,-8.6628212940253,7,-14.16362981627925,-9.068595351781388,7,-13.18973175128785,-7.910700865797466,7,-13.740890566903785,-7.294509375361392,7,-16.67854343472228,-5.9000913111412165,7,-14.72428738607795,-9.279492587097053,7,-14.05561029827396,-7.35164633632216,7,-9.21053680717929,-10.437284489002046,7,-14.126544853766482,-6.883383994796391,7,-16.563860355534793
895,-10.253240326946733,7,-15.981983857178612,-6.667352026126885,7,-13.302440093733352,-7.713134525265892,7,-14.70886149208416,-8.471385862141727,7,-14.983390652883008,-8.760506469086954,7,-13.849464018974082,-6.756774891440048,7,-14.836344558157075,-8.430040452348416,7,-13.217394706371259,-5.691637874239244,7,-13.630802684577493,-9.074851090964762,7,-13.83158083004,-9.175342136162442,7,-13.161120717099909,-8.002341503039679,7,-11.861775773633482,-8.593485731559431,7,-14.400426156177534,-7.2965661606431,7,-14.481274094027668,-7.08395787944522,7,-13.391705557011402,-12.835980091676769,7,-10.790680427421345,-8.42215870996992,7,-15.246006107979316
896,-7.7517438607988485,25,-13.753602209345523,-7.46086373387414,25,-13.935839209827245,-9.758971270774433,25,-13.121639643528782,-5.557710465896697,25,-10.38865401490959,-7.773467435773895,25,-11.754210244650704,-6.421325478056432,25,-12.00165591118881,-7.429277580518151,25,-12.416976286454307,-4.845436270814675,25,-13.562109496092527,-7.200970046522838,25,-12.343385690690532,-8.030450261120327,25,-14.361439571670907,-10.063855472827644,25,-14.292755715263638,-8.479936329367236,25,-15.91258034359739,-7.299161933633247,25,-15.454093036347867,-6.454194565837055,25,-13.996885041316286,-9.845809657962803,25,-16.105977731595015,-8.916917555696322,25,-13.145601805649642
897,-6.055677646683727,20,-14.35484854424153,-8.495564840122514,20,-14.421200400197327,-9.816554747420655,20,-15.866627296135391,-9.859090288032881,20,-14.669234267784523,-6.889335524919567,20,-14.207074787928228,-6.706215321844389,20,-14.276117003204723,-5.293695769975907,20,-11.759244071047872,-8.098567714834815,20,-14.280644262658127,-7.185367369817111,20,-13.02382640069013,-9.347715855119162,20,-15.864613989405212,-7.8866241696853905,20,-15.268237640458448,-9.267839446582943,20,-14.86278267535426,-7.362937890647721,20,-14.955572597430855,-6.659784696283221,20,-14.266234794040969,-9.820268241276786,20,-16.46134748753871,-7.3641900761906935,20,-15.602933970634794
898,-7.749266274241069,9,-14.622688708328583,-8.888227408618812,9,-12.421038366787545,-10.376957249039842,9,-15.658970800201612,-9.427380307815145,9,-12.49270083152811,-8.265560589085165,9,-11.899639533609916,-6.55755422793857,9,-13.130673049243693,-8.283392939160377,9,-13.203864080032579,-6.791720011353783,9,-14.141299105005444,-7.295201474718754,9,-13.86036184165835,-9.63841703413978,9,-15.181135278362461,-7.943595452043639,9,-14.467408493013316,-7.291851458886407,9,-15.8535036421362,-7.642756213357984,9,-13.195305310788195,-7.275437066677906,9,-14.438154763948987,-8.746334001236036,9,-14.021517719086283,-7.555904404597004,9,-15.820739766479416
899,-10.312723111452556,12,-13.007616211575034,-8.924376628396534,12,-14.381236862904336,-10.563021987632732,12,-15.48374154042235,-7.57786606784469,12,-13.70551307562981,-6.3076505144409705,12,-12.878136063187156,-7.061632991384701,12,-13.69996482885881,-9.306384337400122,12,-14.559447313334168,-7.104571484506891,12,-12.310853388249207,-5.872182063945458,12,-13.08429631026366,-8.36182965576392,12,-15.46063160443979,-7.185596074141959,12,-15.089864890341133,-6.191160933592165,12,-13.470963588313236,-6.363173203948166,12,-14.639410914393022,-6.214291247783575,12,-12.469718134613746,-7.260544514488082,12,-13.549023015221541,-6.928671595830353,12,-15.272301481389688
900,-8.57272392632424,14,-14.28556631054599,-9.64499212927941,14,-14.095475163893536,-10.554248166303914,14,-16.38590112408808,-8.184462314523907,14,-14.195760841772271,-6.882558207650967,14,-11.968622446175583,-5.824059598079994,14,-14.930161587923942,-8.363945763624042,14,-13.655183732148995,-5.0341548189016505,14,-12.62751785232982,-8.365565504409183,14,-12.78505730638675,-8.685168518593976,14,-14.205501543192335,-8.770957265767313,14,-13.130289946828388,-9.159726092015076,14,-13.180997519452953,-7.303165660706808,14,-16.576983912894875,-8.268709241523101,14,-11.36390875520809,-8.041712544101658,14,-14.723408739484842,-8.255807417615543,14,-14.470474775456703
901,-9.532258252948086,6,-15.677248858349913,-9.953800853398958,6,-17.215989508117456,-6.2158683208658,6,-14.500741321812061,-3.3952926517763053,6,-11.260607206410565,-6.1260981072741565,6,-11.343528788065802,-4.640143651244817,6,-12.407665970832607,-5.946348496236857,6,-13.605656667024526,-3.3784102436690895,6,-12.115071214908129,-1.3998650509725983,6,-9.434351246884475,-5.905519397987592,6,-16.720943801967625,-9.881802412994007,6,-14.262966162354632,-7.827095498240397,6,-13.747390560399026,-9.559000967572175,6,-14.814135257214678,-4.630572547120629,6,-13.226237304057012,-8.516613126464986,6,-15.754473822691066,-7.4917566167878356,6,-16.998564778046227
902,-7.149037668779602,9,-16.347687033005883,-7.894630038530507,9,-16.441473991438215,-8.58289317868193,9,-13.75487075005756,-5.311930337649807,9,-14.263993713584043,-7.011923869334176,9,-10.194826569198236,-6.359979968676511,9,-9.01257126933266,-6.01419748380664,9,-13.668880762639663,-2.6402043275242937,9,-10.904434421937435,-1.916893906878968,9,-10.818635131744356,-5.791573441791408,9,-15.90667846137874,-8.53406562394914,9,-14.454451942549976,-9.607354369270109,9,-16.609734503025287,-7.504663148227504,9,-13.946949779070772,-7.358427978862913,9,-12.5582165084916,-6.066990466791147,9,-18.48917947247283,-8.932795600902715,9,-15.64785066109032
903,-7.516893518379843,10,-16.24655735656801,-5.385334593441861,10,-16.48972960911318,-6.751425210798018,10,-13.668485537451334,-4.742386414803802,10,-15.003412046929462,-5.614306289896984,10,-8.99153714912013,-5.802659759461256,10,-10.929946155960419,-2.8029802433347415,10,-12.47713514167078,-4.033943388238584,10,-12.050984709817108,-5.076540216608805,10,-12.3408947787898,-7.958121827995103,10,-14.802097098548174,-8.433940958385781,10,-14.556669854453641,-6.960475550364846,10,-14.317756086805748,-8.000949280706253,10,-14.060196787990979,-6.162272767743337,10,-11.628868479049448,-4.649700679628307,10,-14.967661140802251,-6.579120884376919,10,-15.71303898030479
904,-6.032540165770671,8,-13.147751662868645,-7.630971359696797,8,-13.23783329839819,-6.578137792021402,8,-11.852606981171576,-5.245201515797223,8,-10.439310107023855,-4.36610457390456,8,-10.12502089298952,-6.076435173206765,8,-11.179742484434374,-4.8135053037902455,8,-11.458807490833884,-6.9099425898688995,8,-11.736787481113339,-3.870022025243343,8,-12.219552958482122,-9.269469038353957,8,-12.377656501317531,-5.661316884254099,8,-15.175316717153027,-7.036724066627086,8,-14.977841738970872,-6.094558734704796,8,-16.372592005944608,-7.1644233242825255,8,-10.893261150328378,-6.979712732786694,8,-15.17972488169172,-9.46893778353402,8,-15.32349780900139
905,-6.356006946555968,15,-12.39470719162979,-4.686318451206813,15,-12.126307192973025,-6.655676749299189,15,-12.719011444562245,-8.233763061827535,15,-10.581038849332973,-5.126159441669641,15,-12.22506046409726,-7.913287330851125,15,-11.475940682521609,-4.6417248599517364,15,-11.504721871184762,-5.853901843907016,15,-11.982684761923075,-4.4642767473020575,15,-11.359350609180517,-5.471774763229151,15,-13.310608541734887,-9.601287116262144,15,-13.438511691367234,-7.378882271989827,15,-14.00877962763844,-7.164256306321876,15,-13.309818887622137,-7.433338267446504,15,-14.301996661456517,-8.935851946157436,15,-12.066295652039816,-7.501248945470196,15,-13.823554033132906
906,-6.477636778808736,12,-15.87643679939882,-6.726954630532599,12,-14.913110311408653,-8.809096752286269,12,-14.482525179444195,-5.066686595522559,12,-11.360834806765151,-5.642309024533219,12,-11.122100655712433,-7.599515893305636,12,-11.640782086892447,-5.904517685133084,12,-11.649087655320983,-6.2079054101905875,12,-10.865923623390252,-5.479409310708943,12,-10.243801539006112,-9.679423752058904,12,-12.711844304214923,-6.785874020332737,12,-12.957110890972894,-5.7564228498834815,12,-12.02715096183158,-8.691770592862442,12,-15.635275163019449,-5.203604269390874,12,-12.41961801307352,-8.685205050923132,12,-11.932227554478594,-8.105752589610344,12,-14.142865222291462
907,-8.48520671462136,26,-13.0766443381998,-8.152666350142695,26,-14.840589696269808,-9.99528078762523,26,-15.648602599221919,-7.117410236051224,26,-14.937474402612095,-7.540290621438453,26,-10.874551694656507,-8.175221624227134,26,-15.972779058596846,-6.439952999346508,26,-13.75653582198405,-7.291521899402,26,-11.965586050292274,-6.22329526981706,26,-11.044421273188691,-9.820279842229075,26,-14.013977045162818,-7.812251968466128,26,-14.080864293240598,-8.870968979037713,26,-15.249976860780317,-8.122807277446928,26,-15.446555459512965,-5.560332969713,26,-12.528843354931178,-10.457623857189029,26,-14.81108936576751,-9.468522769488871,26,-15.65995149082859
908,-6.632550493993369,27,-12.941785869636146,-5.55222764083852,27,-13.57771196545609,-7.899269517655295,27,-13.469904482626944,-6.395157370641189,27,-12.296089076360575,-7.772209243356727,27,-12.084447878769096,-6.9854294022927,27,-13.02926479332969,-5.976251625196812,27,-12.207367315398896,-5.785754072446819,27,-12.998296241845377,-5.055413203292916,27,-12.25063804297535,-8.11904422291854,27,-14.04635270363576,-7.4060177412924935,27,-12.513814154638975,-7.719702035838603,27,-13.225934775207639,-8.838860178275155,27,-13.489071045559328,-6.122889880158246,27,-13.05395343618944,-8.36028768517241,27,-14.017923906495826,-8.653754726755984,27,-14.02476175372289
909,-7.6438033619894155,33,-15.364235165188981,-7.282316050391623,33,-13.83953384954859,-8.631966660299462,33,-12.350602176223688,-5.8021776238648854,33,-11.848848662820652,-5.774350281125756,33,-13.269418588337775,-6.205806261188213,33,-12.190237418620264,-5.423060727228037,33,-11.959603630182938,-7.672932137206653,33,-11.999424518698627,-6.711969749284385,33,-11.607690621960018,-9.448622451613303,33,-12.587959830590732,-8.034816117604137,33,-14.771743158860556,-8.396869996798259,33,-13.847835685986993,-8.637987861845502,33,-14.325095578643518,-6.673996334511124,33,-11.347456378465587,-8.689815510633744,33,-12.87047479362968,-7.5299396304360755,33,-12.059678343999265
910,-9.199569043294987,12,-15.247308083047004,-7.010732738818043,12,-13.329272235599099,-8.592991839304633,12,-13.855765792418051,-5.275086782267007,12,-13.444514676910517,-8.388342189368338,12,-12.481282158581513,-7.35554887930126,12,-12.812265689719869,-6.892037605566407,12,-14.994150771680552,-5.044822723418853,12,-11.321068424282519,-7.224078746871202,12,-11.04563598998362,-7.195504483137541,12,-14.327514794526069,-7.966218930759688,12,-15.083319637817453,-7.076006388030809,12,-12.02075410823501,-8.8405343149039,12,-15.36039962651326,-8.097458432807464,12,-13.07000992204615,-7.67409379464378,12,-14.61793834418584,-8.320198162503928,12,-14.979127939359403
911,-9.01495746484931,13,-15.344254801349555,-8.513806335009203,13,-13.480654267052794,-7.821209104954569,13,-15.120787363911814,-5.735256710477882,13,-15.333322012417486,-7.955442584340106,13,-15.316539576367955,-7.030950283081388,13,-14.25665042744676,-7.690545874863068,13,-17.25548927159908,-7.827626897427922,13,-13.800670837831394,-5.414974477885272,13,-14.380170675023818,-6.914258180618811,13,-13.120472418796783,-8.747351570700028,13,-15.32359079131125,-9.08939789640059,13,-12.75198545161002,-7.04205758580092,13,-14.505300673753204,-8.698057609221886,13,-15.318303736817409,-9.073396893485894,13,-15.187635919300535,-8.666433649757884,13,-14.246615280012655
912,-8.670988400308035,10,-16.266768140449276,-6.649071493708093,10,-13.52972687453877,-10.036400598747788,10,-14.989722736813047,-7.503613927429394,10,-13.397431425734323,-7.596297006400677,10,-12.180114411589496,-6.688439188664885,10,-12.371456295293584,-8.474136084332505,10,-11.797076307454017,-5.954469605284035,10,-12.043756818522315,-7.951651881683659,10,-11.702978494387153,-10.813745464857353,10,-13.934377600125822,-3.8640901147995548,10,-14.434049679597617,-6.585887674623948,10,-12.291158364880555,-8.281486015090756,10,-15.31346151299565,-6.217370451013236,10,-13.646876897735023,-7.335679153924755,10,-10.904975297865828,-9.28425623745629,10,-11.90318573454631
913,-8.63124499464605,35,-14.846821515179247,-8.50492065168509,35,-14.213893569912457,-9.725625903064154,35,-15.231313325648927,-7.856119839720755,35,-13.147483278209231,-7.526202222115526,35,-12.01440363207113,-7.449152803569426,35,-14.328280051217961,-7.03505144018791,35,-13.049141563832421,-5.844281152011439,35,-12.924324550700689,-7.842833897449398,35,-13.514064062800017,-9.01194182133479,35,-13.975001733604998,-8.60744558806984,35,-14.213984825399722,-7.596177212188797,35,-14.439559277137466,-9.117374234089375,35,-14.853700526680953,-8.345083699034472,35,-15.031490517147496,-9.636958591538548,35,-15.264389967984467,-10.075545422389364,35,-14.530921601074013
914,-7.980915187068243,119,-13.305940174281055,-6.969868048533528,119,-12.769176922000637,-8.104621346916142,119,-14.311991272385225,-6.034317723266737,119,-12.764443651322463,-6.8150551470326315,119,-12.161379061967326,-9.169272157670509,119,-13.693143665039226,-7.468967105313636,119,-13.694901039263545,-7.231388810615414,119,-12.827866366357268,-8.300100842174361,119,-12.868246364086872,-10.375371807461459,119,-16.23333755841625,-9.221798479207324,119,-16.447906954143193,-8.68326611134096,119,-14.265979974055952,-8.98723277879735,119,-13.936538104858228,-6.65263640359302,119,-13.165517559450976,-8.724008594907295,119,-15.934970728870649,-8.854075144064428,119,-15.729513675679668
