farm_id,s1_vv_db_20250507,s1_vh_db_20250507,s1_vv_db_20250519,s1_vh_db_20250519,s1_vv_db_20250531,s1_vh_db_20250531,s1_vv_db_20250612,s1_vh_db_20250612,s1_vv_db_20250624,s1_vh_db_20250624,s1_vv_db_20250706,s1_vh_db_20250706,s1_vv_db_20250718,s1_vh_db_20250718,s1_vv_db_20250730,s1_vh_db_20250730,s1_vv_db_20250823,s1_vh_db_20250823,s1_vv_db_20250904,s1_vh_db_20250904,s1_vv_db_20250916,s1_vh_db_20250916,s1_vv_db_20250928,s1_vh_db_20250928,s1_vv_db_20251010,s1_vh_db_20251010,s1_vv_db_20251022,s1_vh_db_20251022,s1_vv_db_20251103,s1_vh_db_20251103,s1_vv_db_20251115,s1_vh_db_20251115,s1_vv_db_20251127,s1_vh_db_20251127,s1_vv_db_20251209,s1_vh_db_20251209
748,-6.3541417504663755,-9.753877230599596,-9.324187079359508,-15.487529084879325,-6.929839590151808,-14.631897166461933,-10.44749558459046,-14.822439369670759,-7.23320352798993,-12.113959176312495,-6.224510863154457,-13.08500727262076,-7.226278445509814,-13.487277074163536,-5.55693634204279,-13.79435226952352,-8.33360808429806,-13.081722880620838,-5.10020933257209,-13.859948171239324,-7.779465794386182,-15.079581651889322,-6.543209275212588,-14.026642473303514,-9.245235409577171,-13.595729679616714,-9.016649751401246,-13.732752534366044,-7.2559267175781885,-13.489772526249839,-7.405163596074673,-13.97087185571985,-7.118954703281765,-13.041498467726038,-7.443067828280544,-13.986689557792582
749,-7.262934423470754,-12.706493287611293,-10.693652570947151,-15.485570783960531,-8.42561775621931,-13.835758661306144,-9.794917409983501,-12.703770881172636,-7.70402070982919,-12.420609962949099,-7.53979839659242,-15.277680168680936,-10.253053443099702,-11.749365921376917,-6.568756729038965,-12.636209340541846,-7.694933293434031,-12.591593621017989,-6.424199524570307,-12.224536987129417,-11.207152747650365,-16.914025568176125,-8.597823348446779,-15.77761279345359,-8.201087695247244,-16.04242794671801,-8.533682179550349,-16.01892276169902,-7.945223291883767,-14.332213542030631,-9.688910059849986,-13.876767194869108,-11.234069898319985,-14.997945045509734,-10.807342524462873,-16.035240687511994
750,-4.609285948224956,-11.199639944664776,-7.807346633720586,-14.330699858590116,-8.319999538092333,-13.43398768653039,-8.827440773246483,-14.40686378122445,-5.99395918827782,-11.901361041627109,-6.773018459740134,-12.58367610764741,-7.795598651925543,-12.70040115332408,-5.657082929397191,-12.432688567201723,-6.491947375339496,-13.71883676873235,-5.723947313502404,-11.278664317504443,-7.565461333461147,-13.880025767466979,-6.68734877909375,-14.050729921672065,-8.744147347990175,-14.896433218006017,-8.723889227424435,-13.281852392713208,-7.156585758772658,-11.83293406215711,-9.64627509604052,-14.235043008632452,-7.862692807808063,-13.972956932738326,-10.026091612076858,-16.14230443857804
751,-3.6683081887236177,-12.924319733309975,-6.416623615082482,-12.92384755978083,-7.253101769049741,-12.025485867368548,-9.433350572675076,-13.559432499820863,-5.611027286860528,-12.36673594187787,-5.129760236960096,-12.515961138657033,-6.671630718029114,-12.739738775059886,-7.5031485316675015,-11.695415781796221,-7.188291445944466,-10.482469331509224,-7.002376375644479,-11.075509284672776,-8.353554330550336,-12.88824404229333,-8.972499496315871,-13.752199232236524,-6.511289219188438,-14.26040058286101,-9.530779336563997,-14.244444660610798,-7.436853626786756,-13.077301217895702,-7.957881820209676,-16.15597601652176,-8.152507395498368,-15.564738398104046,-10.102438477686617,-13.994294758177414
752,-8.884912552153331,-11.788780057295087,-8.087025738512208,-11.205737260595994,-7.199059981529771,-13.870042219022663,-6.950112183622325,-13.2161318214232,-4.933265669459858,-11.387851119783942,-6.30429922448157,-14.293850647869665,-7.1353191242712075,-10.877866122484399,-7.062165832420515,-11.11269935941472,-6.254448796902466,-10.750734560784016,-6.377391901225486,-10.79030078889975,-7.679299113880582,-10.773137760823827,-7.4768395226890405,-11.863611765858657,-6.96354267156908,-10.59305562551215,-5.911200482784463,-10.744635854259823,-6.439689436355592,-11.328052677092462,-8.008781160108422,-14.35728851365593,-5.860957041828473,-10.604973666397965,-7.4873735094329525,-13.146701675273677
753,-8.147169235595385,-13.7096086286078,-6.34458404003155,-12.698984418112191,-8.643646618312474,-15.752422078927227,-6.267406745209897,-12.89824101878408,-7.721863840579047,-11.103735258400762,-5.332413739552438,-13.279283879246154,-6.442789123995833,-14.54853294871411,-4.607748569751015,-13.128765669500401,-6.1666146192633295,-11.91693986072248,-6.318937237390843,-10.670048039603117,-6.6926902457751165,-11.739438044931712,-7.08277554973127,-12.72785435314723,-7.556413804124929,-13.011418957053689,-9.453324021567477,-11.60080902600832,-7.819693455987692,-11.45902931402585,-7.497867635208896,-14.071901819620958,-5.5746389121014275,-12.746403540203373,-9.222655404822728,-13.255680836386873
754,-7.719576251634135,-12.30558151249479,-8.455814640974246,-14.003857954862713,-9.135209886462874,-14.513885927295272,-7.661653639123926,-14.389055767453565,-7.194875112705487,-12.891936427378708,-6.6148756282163745,-14.235690834181431,-8.393794633115242,-14.712656796150688,-6.630479808583799,-14.850097797702553,-7.193154209869814,-12.146911929674184,-7.11839637864866,-13.06349154316258,-9.046602435902695,-15.162596635477412,-10.355368482759753,-15.400940924411458,-6.9110173568085,-15.29586653944346,-8.80325214968692,-15.360775327891677,-7.857497523966916,-12.639439292429488,-7.882065346890049,-14.502502398612254,-7.2407351242397535,-14.879667910927862,-9.835337129139207,-16.63684362406871
755,-4.083351367003331,-11.028384302182832,-5.600004217100611,-12.73709678667814,-3.4319544281289716,-14.005122732527425,-5.1110391277567535,-12.856606087324637,-3.412198893697748,-10.505842823691403,-3.542807861358682,-10.32967823300835,-3.225824104807682,-12.511665036867434,-4.090707339547607,-12.040218341554327,-5.191076856084406,-10.59495978865055,-6.542282980664105,-11.457998479757144,-4.382920443385764,-12.565295526038616,-3.6612050607482356,-13.232767301555429,-4.284630397770878,-12.721537976874695,-6.993340747797419,-12.787306051145453,-8.218639372324581,-12.741906603207891,-7.325140750535414,-15.41092281331066,-6.874535246651274,-16.587548896210066,-9.253645070180678,-20.04959906195026
756,-7.205650313451903,-12.02549141275423,-7.132091356719068,-13.405436445257717,-8.429865889784235,-14.260422373850872,-7.999798770871054,-13.663445174897664,-7.8501753798386,-13.312807332625079,-6.907626379959744,-12.665336314146922,-7.947402762722586,-13.012628797279904,-4.712457115408039,-12.914685793754632,-7.45461821498492,-13.348842695079794,-7.359885018724563,-13.035596222599835,-9.077959632791549,-16.28126906198006,-8.907799364648014,-16.15818947166785,-7.907572117011849,-12.720548216453508,-9.808264940610632,-15.63474295153535,-8.478805938671378,-14.90064855306837,-10.663466031613169,-17.757363381468156,-4.6676016280992725,-16.330327419763258,-9.712428180749189,-17.527873262234518
757,-6.649097416479885,-14.592584812463933,-9.292865407835386,-17.20297333547257,-8.178011927490555,-17.305507299809427,-8.984701854517832,-17.528264493353458,-9.2508846079784,-14.287226349085447,-6.291877966950277,-15.353685475272417,-10.816195340375554,-15.556907028579111,-6.2646427257493995,-13.29650530399904,-4.688707558292304,-14.235810971394862,-6.017821167153343,-15.530860337397652,-8.721353590073274,-15.254965546732018,-8.515569579857216,-12.880159713564211,-6.816554239318075,-12.87991289909886,-7.020356604184007,-12.668627938226669,-5.523244172746256,-12.742497366982171,-7.242086767666857,-14.395002059199562,-8.680158160644284,-17.08102149410944,-8.51851692668385,-19.29912065931059
758,-5.057810602225579,-12.14187559563453,-8.620410057874535,-13.349353093726016,-9.58301764368877,-14.752551476042592,-9.379027399440643,-12.939814442628625,-8.613036746822301,-12.296313405164822,-6.139697963651891,-12.803348276316735,-6.34308753171678,-13.505745475847279,-8.139631549950288,-13.196164374826262,-5.128591634234567,-12.8206940737463,-7.629183766401458,-12.72584293230195,-6.298211571592248,-12.595798674579674,-9.733617458166567,-15.925800571547793,-7.454370808765906,-13.006520244341989,-9.036652174736423,-14.202169282555753,-7.8712409790969,-13.140434748593117,-7.420485063252315,-14.27037826012114,-8.649600424181903,-14.984882220677989,-8.562184277238918,-14.4265712447994
759,-6.345179830931556,-12.960224821019178,-8.095640573517407,-14.827361592748733,-7.918814740184895,-13.256493387859065,-8.822703316364441,-13.513663926176903,-8.055654825620465,-13.411264842887974,-5.80216831818014,-13.309631431300442,-7.816784943074272,-12.503384707801233,-4.911916776613513,-11.985920565637638,-5.4544859616481105,-13.669510058481336,-7.633430344183035,-12.553193903583944,-8.997525906249908,-13.670524584393158,-7.786088057894707,-12.48280384453623,-7.711296144283683,-14.056402579035064,-8.850475870868182,-14.624311954953038,-7.0237802061512795,-12.375816705087619,-7.048418496530282,-13.052274593458783,-6.946544622398587,-14.142334554620202,-8.16030600499757,-15.026350875668085
760,-10.423045658080973,-12.531677421683954,-9.458182172400708,-16.01853819706762,-10.097600584230387,-13.673937707113817,-8.005576448086536,-13.958273493131157,-7.570644052682932,-13.122101382111747,-10.39924622962591,-11.273466293014494,-8.607394391122774,-14.466473233140311,-7.130607890195451,-14.495442102282842,-9.079470050207513,-16.43221404884137,-6.547493584757297,-12.539770489611715,-6.970316205304514,-13.476142515059033,-9.792797656755607,-14.757176519164943,-7.336375187385558,-12.369506965390407,-7.711163570734058,-16.02377139025377,-7.8591238414446885,-12.93281588644838,-9.535319791723333,-13.50255002424573,-10.394440511820317,-16.56683466309338,-9.184113526701038,-13.469757762688229
761,-7.2755418169656805,-14.352743489966329,-7.628543848402842,-13.767114645493727,-9.217477415374395,-14.149037623557689,-6.889359515341163,-14.047531404286584,-7.436532812211608,-13.084472373628046,-7.435084151655682,-11.968601898814272,-6.774476879613598,-14.646929626737927,-6.409262173293692,-13.89360877890165,-7.972307032949715,-15.932968654863902,-6.238877061520486,-12.814060541847638,-9.805524143026979,-15.84675955160459,-10.313995959712102,-16.182715509038694,-8.541173013061359,-13.852390988763382,-9.082308836564689,-14.079968709280127,-9.238793754222437,-14.862003987490857,-9.56468059833786,-14.720306161627974,-8.47879659239947,-14.396942180425,-10.605674270134589,-16.04525782690741
762,-5.585322077108083,-13.824019215922878,-5.354214724386603,-16.339722516018305,-8.482074947998706,-14.30667669426799,-9.204957945302919,-17.352563408537055,-6.1137616037841696,-13.468375180545527,-7.272239252077549,-11.344114839928704,-8.39181944198992,-13.208808205652547,-3.9721331188636633,-11.683759894535871,-8.710968502490283,-16.852646610532013,-9.771573485575223,-16.816699134188017,-9.786920558590964,-15.03119371010696,-8.410591627270922,-15.42495230653406,-8.774867537305887,-14.49072681888942,-9.172856905544949,-14.165727970269756,-6.972568503196412,-13.020561879035268,-8.218192812783943,-15.165292445866685,-8.779117866413483,-15.413155227193345,-9.321944682840238,-15.423591084650425
763,-6.116326686882603,-14.113833919011816,-8.490308193499109,-12.454270687646147,-8.486616190960639,-13.760509715783133,-9.913767426284704,-14.776924416569035,-4.993014923419304,-14.20788200805921,-6.3112987377432725,-13.375099024551876,-8.141309257429022,-14.727036370637103,-7.36360247579141,-12.98135155890247,-6.274316952953836,-13.101798036838181,-7.251646334497703,-13.54551602245898,-8.623292755095072,-15.22286558989001,-8.96914889265426,-14.519343398015396,-7.141883571092982,-13.893125799677295,-7.4804757174809104,-13.320452990244027,-7.2410066535362745,-12.170015553953737,-8.835307329481953,-14.188189100301782,-9.87524920902975,-15.658089862799901,-9.616417865932688,-14.385997948432701
764,-8.566286270936256,-11.750958814218889,-8.43815648195074,-12.9602048294938,-8.86271869163697,-14.609488142484977,-8.707367669010956,-14.798698767071778,-5.745369467144611,-14.063781426633476,-5.974913144807732,-11.711996960916478,-7.681942585452298,-12.796222751890431,-5.891825190742072,-12.953884766012694,-7.513083682798946,-14.185697383092151,-7.897771725910916,-11.785494031865927,-9.074566969782998,-15.29424815711092,-7.985014347195581,-13.559731033377387,-7.841016997439211,-14.79703300588671,-7.886354050713207,-14.51534677514058,-6.163053117007639,-13.476103071978052,-8.834706043096844,-14.918252271452822,-10.771361202811962,-14.844529591888582,-9.362159995783179,-16.760552917172948
765,-7.416859815452746,-14.845113343010885,-10.55373933112394,-15.022941355722239,-7.03712692596074,-14.550832615856308,-8.738380813200312,-15.511201857009132,-6.9086951151080225,-14.628596630045323,-6.2844180778636485,-13.79130837968334,-9.033600097956125,-12.117646793300088,-6.179904285450476,-13.339811151432606,-7.555543261127413,-11.375267284247288,-6.886367229140413,-11.016026659031674,-9.103892582005908,-14.431822390363774,-10.6899656384968,-14.515723619097923,-7.878472291836945,-15.491614342733593,-9.503247510970517,-13.87138283057574,-6.298398667647041,-13.335462390515666,-8.273594054348031,-16.330375200436656,-9.927730732593192,-16.299261297122193,-9.929756291249664,-16.240070493247643
766,-6.874281592983601,-12.537624609194927,-9.49041504582452,-13.889884725679378,-7.851276110846088,-13.186407038726141,-8.693396465650927,-15.718850809576978,-6.706989299151608,-11.8747726499988,-8.075703478024916,-13.044404904907609,-7.6876838661697535,-13.702604735300884,-6.086423350011154,-12.400851473762076,-6.958516388979525,-12.895308472198186,-7.183118803298486,-12.158403700215029,-8.793331269342389,-13.292804978290853,-11.670907295435464,-15.15550408988773,-7.469670213123378,-14.354131277215442,-8.76113030599641,-12.77676344234708,-6.664828567871095,-12.172719187115037,-9.054395809862498,-16.992065710509923,-9.76940541178498,-16.202851521121282,-10.827651373442016,-14.07447046513505
767,-8.936654529260954,-13.466699553854289,-10.206992016326273,-16.00680611242834,-8.546238144541437,-15.792426984405338,-12.43079951192103,-15.768233389354204,-8.256449098209385,-13.106238107633574,-8.079503258054725,-14.252546339807363,-9.40330083583383,-13.40154161482413,-7.32995822508742,-15.14037833792547,-5.803805358734322,-13.340173337518843,-8.01896312312183,-13.674042890625422,-10.544272234899996,-16.13945752155403,-12.550873563579163,-15.519167957634014,-8.162367259652678,-15.438981418693258,-9.422027445762303,-15.945673880878772,-8.14504066267055,-12.937317265687941,-10.183341008376352,-17.029949466421968,-10.043024832609573,-17.129317143398595,-11.536196317689033,-16.140744357723204
768,-5.132274547090251,-12.506487945391509,-6.058083989349448,-14.324409537618273,-6.735703634783298,-14.29202166112934,-7.574477771500355,-16.22420548780873,-4.486105325836522,-11.83935352533325,-8.066426472877561,-12.184353646631543,-7.682767861722604,-13.221277497577129,-6.0865291335113305,-13.498394271530593,-6.337629571748645,-13.058246348855516,-6.145829709396654,-13.534226044842478,-6.265711037638001,-14.846016398890342,-8.095214204603007,-12.662292075346702,-8.417702349379187,-13.04416390475836,-8.69557722453827,-15.385207520856186,-7.587262456250591,-13.912483601816493,-7.718026414871238,-14.624883970633732,-7.834962413478282,-16.161397460590962,-10.418200899187603,-17.5840902578118
769,-7.501518209802617,-12.579458156377793,-9.676252817064624,-17.308601515237644,-8.96829914287006,-15.835126536159798,-9.694920892728184,-14.339541592886285,-5.9641727132844835,-11.914910637811783,-8.152016205157448,-13.753669444152354,-6.062470001878626,-11.265431145954459,-7.324625533491494,-14.028346660849039,-6.65841569836069,-12.466192752963172,-6.925420719847507,-13.810290370757794,-9.902413362096599,-14.808961357725071,-9.430874281285655,-15.924328053683439,-8.133244229181464,-15.019339866494068,-6.660655256164514,-15.361103340379145,-6.048212837239597,-11.471764457816276,-6.935033592299775,-13.79773381328693,-8.414812052791847,-12.292637476264531,-8.878652737867474,-13.94889578881588
770,-8.993271264603433,-13.263747511601817,-7.3193964292889255,-14.048522520159391,-9.256213297648557,-12.754784867299227,-8.932867025658952,-14.458104008680518,-7.253069279418286,-13.118589279216526,-7.081120960885649,-10.822816604712681,-9.554298767085088,-12.337975032227417,-6.461837428676459,-11.909436831356162,-6.897101862763714,-12.634641262868747,-7.698196859558713,-9.206169674034534,-9.135661066555702,-13.443613189721876,-9.592301004432823,-13.739901903613404,-9.643089007843935,-14.529603571974214,-9.552918488255798,-14.326997703025155,-7.93074273652244,-14.147089094913692,-11.159269401071626,-16.387555782066844,-11.086896651461636,-16.106126814360067,-9.420097918348224,-19.191171364405836
771,-7.303609218958071,-10.376661869205769,-8.560609512506572,-13.481122784761382,-9.40380768406036,-12.909454037338437,-7.09443071127251,-13.296100605472576,-5.912392954300927,-12.72270981543852,-5.5184779012276035,-11.529673451598105,-7.155313068823434,-13.020672966933697,-9.162890591382425,-12.520937775822613,-6.925578379539912,-14.028178748025493,-4.653957141176951,-12.503034602269274,-7.1206397788545015,-11.794207844384005,-6.9800873543671385,-15.488790974254199,-8.298245595626435,-11.884625351197757,-7.643314456173604,-14.133446159405674,-4.52040062304683,-14.199447209645776,-10.748633043478682,-14.48325477195334,-9.5395841489473,-16.403330452872915,-8.527525439716698,-17.905129882666913
